low.token	low.lemma	pos	freq	ent	frei	los	un	typ	basis
unbesinnliche	unbesinnlich	ADJA	63	FALSE	FALSE	FALSE	TRUE	un-	besinnlich
unkende	unkend	ADJA	63	FALSE	FALSE	FALSE	TRUE	un-	kend
unschließbare	unschließbar	ADJA	63	FALSE	FALSE	FALSE	TRUE	un-	schließbar
entmietete	entmietet	ADJA	63	TRUE	FALSE	FALSE	FALSE	ent-	mietet
gluecklosen	glücklos	ADJA	63	FALSE	FALSE	TRUE	FALSE	-los	glück
unfinanzierte	unfinanziert	ADJA	63	FALSE	FALSE	FALSE	TRUE	un-	finanziert
unschuldsweißen	unschuldsweiß	ADJA	63	FALSE	FALSE	FALSE	TRUE	un-	schuldsweiß
unplazierten	unplaziert	ADJA	63	FALSE	FALSE	FALSE	TRUE	un-	plaziert
astfreiem	astfrei	ADJA	63	FALSE	TRUE	FALSE	FALSE	-frei	ast
bündnisfreies	bündnisfrei	ADJA	63	FALSE	TRUE	FALSE	FALSE	-frei	bündnis
scheuklappenfreie	scheuklappenfrei	ADJA	63	FALSE	TRUE	FALSE	FALSE	-frei	scheuklappen
unfähigsten	unfähig	ADJD	63	FALSE	FALSE	FALSE	TRUE	un-	fähig
unbefestigter	unbefestigt	ADJD	63	FALSE	FALSE	FALSE	TRUE	un-	befestigt
unpaniert	unpaniert	ADJD	63	FALSE	FALSE	FALSE	TRUE	un-	paniert
unprofitabler	unprofitabl	ADJD	63	FALSE	FALSE	FALSE	TRUE	un-	profitabl
tattoolos	tattoolos	ADJD	63	FALSE	FALSE	TRUE	FALSE	-los	tattoo
witzfrei	witzfrei	ADJD	63	FALSE	TRUE	FALSE	FALSE	-frei	witz
unbeleidigt	unbeleidigt	ADJD	63	FALSE	FALSE	FALSE	TRUE	un-	beleidigt
ungültiger	ungültig	ADJD	63	FALSE	FALSE	FALSE	TRUE	un-	gültig
unbiologisch	unbiologisch	ADJD	63	FALSE	FALSE	FALSE	TRUE	un-	biologisch
ungegart	ungegart	ADJD	63	FALSE	FALSE	FALSE	TRUE	un-	gegart
absturzfrei	absturzfrei	ADJD	63	FALSE	TRUE	FALSE	FALSE	-frei	absturz
unaktiv	unaktiv	ADJD	63	FALSE	FALSE	FALSE	TRUE	un-	aktiv
unspezifiziert	unspezifiziert	ADJD	63	FALSE	FALSE	FALSE	TRUE	un-	spezifiziert
ungewaschener	ungewaschen	ADJD	63	FALSE	FALSE	FALSE	TRUE	un-	gewaschen
zaunfrei	zaunfrei	ADJD	63	FALSE	TRUE	FALSE	FALSE	-frei	zaun
verdachtslos	verdachtslos	ADJD	63	FALSE	FALSE	TRUE	FALSE	-los	verdachts
beweislos	beweislos	ADJD	63	FALSE	FALSE	TRUE	FALSE	-los	beweis
unamüsant	unamüsant	ADJD	63	FALSE	FALSE	FALSE	TRUE	un-	amüsant
entschlußfreudig	entschlussfreudig	ADJD	63	TRUE	FALSE	FALSE	FALSE	ent-	schlussfreudig
gentechnikanbaufrei	gentechnikanbaufrei	ADJD	63	FALSE	TRUE	FALSE	FALSE	-frei	gentechnikanbau
untheologisch	untheologisch	ADJD	63	FALSE	FALSE	FALSE	TRUE	un-	theologisch
lueckenlos	lückenlos	ADJD	63	FALSE	FALSE	TRUE	FALSE	-los	lücken
unvergesslichen	unvergeßlich	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	vergeßlich
entschwundenes	entschwunden	ADJA	62	TRUE	FALSE	FALSE	FALSE	ent-	schwunden
unausdenkbaren	unausdenkbar	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	ausdenkbar
unbeweisbarer	unbeweisbar	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	beweisbar
unangepaßtes	unangepasst	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	angepasst
unentschlüsselbaren	unentschlüsselbar	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	entschlüsselbar
unerklärlichsten	unerklärlich	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	erklärlich
unentwickeltes	unentwickelt	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	entwickelt
ungarndeutscher	ungarndeutsch	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	garndeutsch
leidfreies	leidfrei	ADJA	62	FALSE	TRUE	FALSE	FALSE	-frei	leid
entsperrtes	entsperrt	ADJA	62	TRUE	FALSE	FALSE	FALSE	ent-	sperrt
ungezwungensten	ungezwungen	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	gezwungen
maßloseren	maßlos	ADJA	62	FALSE	FALSE	TRUE	FALSE	-los	maß
unbemaltem	unbemalt	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	bemalt
ungehärtete	ungehärtet	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	gehärtet
ungebührlicherweise	ungebührlicherweis	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	gebührlicherweis
mobilfunkfreie	mobilfunkfrei	ADJA	62	FALSE	TRUE	FALSE	FALSE	-frei	mobilfunk
uneigentlicher	uneigentlich	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	eigentlich
weltlosen	weltlos	ADJA	62	FALSE	FALSE	TRUE	FALSE	-los	welt
schmutzfreie	schmutzfrei	ADJA	62	FALSE	TRUE	FALSE	FALSE	-frei	schmutz
fantasieloseste	fantasielos	ADJA	62	FALSE	FALSE	TRUE	FALSE	-los	fantasie
unverdaubare	unverdaubar	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	verdaubar
unfranzösische	unfranzösisch	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	französisch
entsteigende	entsteigend	ADJA	62	TRUE	FALSE	FALSE	FALSE	ent-	steigend
unauslöschbarer	unauslöschbar	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	auslöschbar
entsiegelter	entsiegelt	ADJA	62	TRUE	FALSE	FALSE	FALSE	ent-	siegelt
schamfreie	schamfrei	ADJA	62	FALSE	TRUE	FALSE	FALSE	-frei	scham
unberäumte	unberäumt	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	beräumt
unberufenem	unberufen	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	berufen
ungestörtesten	ungestört	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	gestört
unstabilem	unstabil	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	stabil
unverdorbenem	unverdorben	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	verdorben
gefährdungsfreien	gefährdungsfrei	ADJA	62	FALSE	TRUE	FALSE	FALSE	-frei	gefährdungs
gemeindefreiem	gemeindefrei	ADJA	62	FALSE	TRUE	FALSE	FALSE	-frei	gemeinde
ungrüne	ungrün	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	grün
drucklosem	drucklos	ADJA	62	FALSE	FALSE	TRUE	FALSE	-los	druck
unüberdachter	unüberdacht	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	überdacht
erotikfreie	erotikfrei	ADJA	62	FALSE	TRUE	FALSE	FALSE	-frei	erotik
motorradfreien	motorradfrei	ADJA	62	FALSE	TRUE	FALSE	FALSE	-frei	motorrad
unseelige	unseelig	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	seelig
berührungslosem	berührungslos	ADJA	62	FALSE	FALSE	TRUE	FALSE	-los	berührungs
unverwerteten	unverwertet	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	verwertet
utopielose	utopielos	ADJA	62	FALSE	FALSE	TRUE	FALSE	-los	utopie
befallsfreien	befallsfrei	ADJA	62	FALSE	TRUE	FALSE	FALSE	-frei	befalls
tennisfreie	tennisfrei	ADJA	62	FALSE	TRUE	FALSE	FALSE	-frei	tennis
ungehörtem	ungehört	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	gehört
technofreie	technofrei	ADJA	62	FALSE	TRUE	FALSE	FALSE	-frei	techno
wärmebrückenfreien	wärmebrückenfrei	ADJA	62	FALSE	TRUE	FALSE	FALSE	-frei	wärmebrücken
programmlose	programmlos	ADJA	62	FALSE	FALSE	TRUE	FALSE	-los	programm
unbekanntestes	unbekannt	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	bekannt
unnötigere	unnötig	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	nötig
männerfreies	männerfrei	ADJA	62	FALSE	TRUE	FALSE	FALSE	-frei	männer
schmutzfreien	schmutzfrei	ADJA	62	FALSE	TRUE	FALSE	FALSE	-frei	schmutz
wertefreie	wertefrei	ADJA	62	FALSE	TRUE	FALSE	FALSE	-frei	werte
unwiderlegten	unwiderlegt	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	widerlegt
entrindetem	entrindet	ADJA	62	TRUE	FALSE	FALSE	FALSE	ent-	rindet
entsafteten	entsaftet	ADJA	62	TRUE	FALSE	FALSE	FALSE	ent-	saftet
unverwüstlichste	unverwüstlich	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	verwüstlich
unangeforderten	unangefordert	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	angefordert
ungeahndetem	ungeahndet	ADJA	62	FALSE	FALSE	FALSE	TRUE	un-	geahndet
enthüllender	enthüllender	ADJD	62	TRUE	FALSE	FALSE	FALSE	ent-	hüllender
gesichtlos	gesichtlos	ADJD	62	FALSE	FALSE	TRUE	FALSE	-los	gesicht
unheiliger	unheilig	ADJD	62	FALSE	FALSE	FALSE	TRUE	un-	heilig
unzüchtiger	unzüchtig	ADJD	62	FALSE	FALSE	FALSE	TRUE	un-	züchtig
unumkehrbarer	unumkehrbar	ADJD	62	FALSE	FALSE	FALSE	TRUE	un-	umkehrbar
unvergesslichsten	unvergeßlich	ADJD	62	FALSE	FALSE	FALSE	TRUE	un-	vergeßlich
unweidmännisch	unweidmännisch	ADJD	62	FALSE	FALSE	FALSE	TRUE	un-	weidmännisch
unverschämtesten	unverschämt	ADJD	62	FALSE	FALSE	FALSE	TRUE	un-	verschämt
unablaessig	unablässig	ADJD	62	FALSE	FALSE	FALSE	TRUE	un-	ablässig
unüberzeugend	unüberzeugend	ADJD	62	FALSE	FALSE	FALSE	TRUE	un-	überzeugend
glamourfrei	glamourfrei	ADJD	62	FALSE	TRUE	FALSE	FALSE	-frei	glamour
undänisch	undänisch	ADJD	62	FALSE	FALSE	FALSE	TRUE	un-	dänisch
astlos	astlos	ADJD	62	FALSE	FALSE	TRUE	FALSE	-los	ast
unvirtuos	unvirtuos	ADJD	62	FALSE	FALSE	FALSE	TRUE	un-	virtuos
unplakativ	unplakativ	ADJD	62	FALSE	FALSE	FALSE	TRUE	un-	plakativ
ungetanzt	ungetanzt	ADJD	62	FALSE	FALSE	FALSE	TRUE	un-	getanzt
unprofessional	unprofessional	ADJD	62	FALSE	FALSE	FALSE	TRUE	un-	professional
spannungsloser	spannungslos	ADJD	62	FALSE	FALSE	TRUE	FALSE	-los	spannungs
entschuldbarer	entschuldbar	ADJD	62	TRUE	FALSE	FALSE	FALSE	ent-	schuldbar
abstrichlos	abstrichlos	ADJD	62	FALSE	FALSE	TRUE	FALSE	-los	abstrich
ununterdrückbar	ununterdrückbar	ADJD	62	FALSE	FALSE	FALSE	TRUE	un-	unterdrückbar
sturzlos	sturzlos	ADJD	62	FALSE	FALSE	TRUE	FALSE	-los	sturz
verbandsfrei	verbandsfrei	ADJD	62	FALSE	TRUE	FALSE	FALSE	-frei	verbands
entstressend	entstressend	ADJD	62	TRUE	FALSE	FALSE	FALSE	ent-	stressend
ungehorsamer	ungehorsam	ADJD	62	FALSE	FALSE	FALSE	TRUE	un-	gehorsam
vorsatzlos	vorsatzlos	ADJD	62	FALSE	FALSE	TRUE	FALSE	-los	vorsatz
sündlos	sündlos	ADJD	62	FALSE	FALSE	TRUE	FALSE	-los	sünd
unbeherzt	unbeherzt	ADJD	62	FALSE	FALSE	FALSE	TRUE	un-	beherzt
versicherungslosen	versicherungslos	ADJA	61	FALSE	FALSE	TRUE	FALSE	-los	versicherungs
entlüfteten	entlüftet	ADJA	61	TRUE	FALSE	FALSE	FALSE	ent-	lüftet
ungetragenes	ungetragen	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	getragen
unentscheidbaren	unentscheidbar	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	entscheidbar
gerüstlose	gerüstlos	ADJA	61	FALSE	FALSE	TRUE	FALSE	-los	gerüst
ungestylte	ungestylt	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	gestylt
rückgratloses	rückgratlos	ADJA	61	FALSE	FALSE	TRUE	FALSE	-los	rückgrat
ungleichwertige	ungleichwertig	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	gleichwertig
kommunikationslosen	kommunikationslos	ADJA	61	FALSE	FALSE	TRUE	FALSE	-los	kommunikations
lamettafreien	lamettafrei	ADJA	61	FALSE	TRUE	FALSE	FALSE	-frei	lametta
reaktionslosen	reaktionslos	ADJA	61	FALSE	FALSE	TRUE	FALSE	-los	reaktions
gegentorfreie	gegentorfrei	ADJA	61	FALSE	TRUE	FALSE	FALSE	-frei	gegentor
schimmelfreies	schimmelfrei	ADJA	61	FALSE	TRUE	FALSE	FALSE	-frei	schimmel
ungeschlüpfte	ungeschlüpft	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	geschlüpft
fckw-freier	fckw-frei	ADJA	61	FALSE	TRUE	FALSE	FALSE	-frei	fckw-
ungebündelten	ungebündelt	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	gebündelt
ungekämmtem	ungekämmt	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	gekämmt
gewaltfreiere	gewaltfrei	ADJA	61	FALSE	TRUE	FALSE	FALSE	-frei	gewalt
unlöslichem	unlöslich	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	löslich
unverseuchtes	unverseucht	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	verseucht
armfreien	armfrei	ADJA	61	FALSE	TRUE	FALSE	FALSE	-frei	arm
entmystifizierende	entmystifizierend	ADJA	61	TRUE	FALSE	FALSE	FALSE	ent-	mystifizierend
narbenfreien	narbenfrei	ADJA	61	FALSE	TRUE	FALSE	FALSE	-frei	narben
unenglischen	unenglisch	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	englisch
unverletzlicher	unverletzlich	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	verletzlich
ungedachte	ungedacht	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	gedacht
ungemütlicheres	ungemütlich	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	gemütlich
kenntnisloser	kenntnislos	ADJA	61	FALSE	FALSE	TRUE	FALSE	-los	kenntnis
filmlose	filmlos	ADJA	61	FALSE	FALSE	TRUE	FALSE	-los	film
flimmerfreier	flimmerfrei	ADJA	61	FALSE	TRUE	FALSE	FALSE	-frei	flimmer
unverstellbare	unverstellbar	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	verstellbar
ungeformter	ungeformt	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	geformt
unaufwendiges	unaufwendig	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	aufwendig
wettbewerbsfreies	wettbewerbsfrei	ADJA	61	FALSE	TRUE	FALSE	FALSE	-frei	wettbewerbs
ungekürten	ungekürt	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	gekürt
unvergiftete	unvergiftet	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	vergiftet
schülerfreie	schülerfrei	ADJA	61	FALSE	TRUE	FALSE	FALSE	-frei	schüler
ungewohntesten	ungewohnt	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	gewohnt
unnärrische	unnärrisch	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	närrisch
basslosen	basslos	ADJA	61	FALSE	FALSE	TRUE	FALSE	-los	bass
kampffreies	kampffrei	ADJA	61	FALSE	TRUE	FALSE	FALSE	-frei	kampf
unendlichste	unendlich	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	endlich
gefühllosem	gefühllos	ADJA	61	FALSE	FALSE	TRUE	FALSE	-los	gefühl
unüberbrückbarem	unüberbrückbar	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	überbrückbar
ungechlortes	ungechlort	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	gechlort
unruhestiftende	unruhestiftend	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	ruhestiftend
holperfreie	holperfrei	ADJA	61	FALSE	TRUE	FALSE	FALSE	-frei	holper
entkleidetes	entkleidet	ADJA	61	TRUE	FALSE	FALSE	FALSE	ent-	kleidet
unvorbehandelten	unvorbehandelt	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	vorbehandelt
unbeschrittene	unbeschritten	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	beschritten
entrolltes	entrollt	ADJA	61	TRUE	FALSE	FALSE	FALSE	ent-	rollt
ungeloeste	ungeloest|ungelöst	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	geloest|ungelöst
feinstaubfreien	feinstaubfrei	ADJA	61	FALSE	TRUE	FALSE	FALSE	-frei	feinstaub
entomologischer	entomologisch	ADJA	61	TRUE	FALSE	FALSE	FALSE	ent-	omologisch
unsensationelle	unsensationell	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	sensationell
kippenfreie	kippenfrei	ADJA	61	FALSE	TRUE	FALSE	FALSE	-frei	kippen
entschleunigender	entschleunigend	ADJA	61	TRUE	FALSE	FALSE	FALSE	ent-	schleunigend
handyfreier	handyfrei	ADJA	61	FALSE	TRUE	FALSE	FALSE	-frei	handy
unbesiedelter	unbesiedelt	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	besiedelt
unverzeihlichem	unverzeihlich	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	verzeihlich
bücherlosen	bücherlos	ADJA	61	FALSE	FALSE	TRUE	FALSE	-los	bücher
unreifere	unreif	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	reif
unentfremdete	unentfremdet	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	entfremdet
uncodierten	uncodiert	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	codiert
unphilosophische	unphilosophisch	ADJA	61	FALSE	FALSE	FALSE	TRUE	un-	philosophisch
hochwasserfreies	hochwasserfrei	ADJA	61	FALSE	TRUE	FALSE	FALSE	-frei	hochwasser
entblätternden	entblätternd	ADJA	61	TRUE	FALSE	FALSE	FALSE	ent-	blätternd
ungetoastet	ungetoastet	ADJD	61	FALSE	FALSE	FALSE	TRUE	un-	getoastet
mörtellos	mörtellos	ADJD	61	FALSE	FALSE	TRUE	FALSE	-los	mörtel
unasphaltiert	unasphaltiert	ADJD	61	FALSE	FALSE	FALSE	TRUE	un-	asphaltiert
unaustilgbar	unaustilgbar	ADJD	61	FALSE	FALSE	FALSE	TRUE	un-	austilgbar
uneleganter	unelegant	ADJD	61	FALSE	FALSE	FALSE	TRUE	un-	elegant
unversehrter	unversehrt	ADJD	61	FALSE	FALSE	FALSE	TRUE	un-	versehrt
sponsorenfrei	sponsorenfrei	ADJD	61	FALSE	TRUE	FALSE	FALSE	-frei	sponsoren
hilflosesten	hilflos	ADJD	61	FALSE	FALSE	TRUE	FALSE	-los	hilf
unverbleit	unverbleit	ADJD	61	FALSE	FALSE	FALSE	TRUE	un-	verbleit
ozonfrei	ozonfrei	ADJD	61	FALSE	TRUE	FALSE	FALSE	-frei	ozon
unliebenswürdig	unliebenswürdig	ADJD	61	FALSE	FALSE	FALSE	TRUE	un-	liebenswürdig
unspaßig	unspaßig	ADJD	61	FALSE	FALSE	FALSE	TRUE	un-	spaßig
unberuecksichtigt	unberuecksichtigt	ADJD	61	FALSE	FALSE	FALSE	TRUE	un-	beruecksichtigt
kreidefrei	kreidefrei	ADJD	61	FALSE	TRUE	FALSE	FALSE	-frei	kreide
unskandalös	unskandalös	ADJD	61	FALSE	FALSE	FALSE	TRUE	un-	skandalös
ungekränkt	ungekränkt	ADJD	61	FALSE	FALSE	FALSE	TRUE	un-	gekränkt
ungegangen	ungegangen	ADJD	61	FALSE	FALSE	FALSE	TRUE	un-	gegangen
untreffend	untreffend	ADJD	61	FALSE	FALSE	FALSE	TRUE	un-	treffend
unmünchnerisch	unmünchnerisch	ADJD	61	FALSE	FALSE	FALSE	TRUE	un-	münchnerisch
blechfrei	blechfrei	ADJD	61	FALSE	TRUE	FALSE	FALSE	-frei	blech
unversehen	unversehen	ADJD	61	FALSE	FALSE	FALSE	TRUE	un-	versehen
unreell	unreell	ADJD	61	FALSE	FALSE	FALSE	TRUE	un-	reell
unlyrisch	unlyrisch	ADJD	61	FALSE	FALSE	FALSE	TRUE	un-	lyrisch
ungestreut	ungestreut	ADJD	61	FALSE	FALSE	FALSE	TRUE	un-	gestreut
schrankenfrei	schrankenfrei	ADJD	61	FALSE	TRUE	FALSE	FALSE	-frei	schranken
fußlos	fußlos	ADJD	61	FALSE	FALSE	TRUE	FALSE	-los	fuß
lamettafrei	lamettafrei	ADJD	61	FALSE	TRUE	FALSE	FALSE	-frei	lametta
entschärfbar	entschärfbar	ADJD	61	TRUE	FALSE	FALSE	FALSE	ent-	schärfbar
tränenfrei	tränenfrei	ADJD	61	FALSE	TRUE	FALSE	FALSE	-frei	tränen
entdeckenswertes	entdeckenswert	ADJA	60	TRUE	FALSE	FALSE	FALSE	ent-	deckenswert
machtlosesten	machtlos	ADJA	60	FALSE	FALSE	TRUE	FALSE	-los	macht
streifenfreies	streifenfrei	ADJA	60	FALSE	TRUE	FALSE	FALSE	-frei	streifen
zuchtlose	zuchtlos	ADJA	60	FALSE	FALSE	TRUE	FALSE	-los	zucht
hilflosere	hilflos	ADJA	60	FALSE	FALSE	TRUE	FALSE	-los	hilf
unverdächtigere	unverdächtig	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	verdächtig
uneinschätzbare	uneinschätzbar	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	einschätzbar
unvereinigten	unvereinigt	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	vereinigt
unverjährbare	unverjährbar	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	verjährbar
unbeständigeren	unbeständig	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	beständig
ununterscheidbares	ununterscheidbar	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	unterscheidbar
horizontlose	horizontlos	ADJA	60	FALSE	FALSE	TRUE	FALSE	-los	horizont
unverdächtigeren	unverdächtig	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	verdächtig
ungeeignetere	ungeeignet	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	geeignet
baugenehmigungsfreie	baugenehmigungsfrei	ADJA	60	FALSE	TRUE	FALSE	FALSE	-frei	baugenehmigungs
friktionslosen	friktionslos	ADJA	60	FALSE	FALSE	TRUE	FALSE	-los	friktions
unbändigsten	unbändig	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	bändig
ungeleerter	ungeleert	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	geleert
unmassgeblichen	unmaßgeblich	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	maßgeblich
ungedrosseltes	ungedrosselt	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	gedrosselt
unjuristische	unjuristisch	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	juristisch
parlamentslose	parlamentslos	ADJA	60	FALSE	FALSE	TRUE	FALSE	-los	parlaments
erwerbsarbeitslose	erwerbsarbeitslos	ADJA	60	FALSE	FALSE	TRUE	FALSE	-los	erwerbsarbeits
notenlosen	notenlos	ADJA	60	FALSE	FALSE	TRUE	FALSE	-los	noten
unfrisierter	unfrisiert	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	frisiert
unroutinierter	unroutiniert	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	routiniert
schienenfreie	schienenfrei	ADJA	60	FALSE	TRUE	FALSE	FALSE	-frei	schienen
saftloses	saftlos	ADJA	60	FALSE	FALSE	TRUE	FALSE	-los	saft
leidensfreien	leidensfrei	ADJA	60	FALSE	TRUE	FALSE	FALSE	-frei	leidens
unwissendem	unwissend	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	wissend
unausstehliches	unausstehlich	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	ausstehlich
ungeschickteren	ungeschickt	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	geschickt
dioxinfreie	dioxinfrei	ADJA	60	FALSE	TRUE	FALSE	FALSE	-frei	dioxin
unbeeinflußbaren	unbeeinflussbar	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	beeinflussbar
ungerichtetes	ungerichtet	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	gerichtet
länderspielfreien	länderspielfrei	ADJA	60	FALSE	TRUE	FALSE	FALSE	-frei	länderspiel
entsiedelte	entsiedelt	ADJA	60	TRUE	FALSE	FALSE	FALSE	ent-	siedelt
zuschlagsfreier	zuschlagsfrei	ADJA	60	FALSE	TRUE	FALSE	FALSE	-frei	zuschlags
unergründeten	unergründet	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	ergründet
nebelfreier	nebelfrei	ADJA	60	FALSE	TRUE	FALSE	FALSE	-frei	nebel
untreuesten	untreu	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	treu
asphaltfreie	asphaltfrei	ADJA	60	FALSE	TRUE	FALSE	FALSE	-frei	asphalt
hürdenlose	hürdenlos	ADJA	60	FALSE	FALSE	TRUE	FALSE	-los	hürden
militärfreien	militärfrei	ADJA	60	FALSE	TRUE	FALSE	FALSE	-frei	militär
schriftloser	schriftlos	ADJA	60	FALSE	FALSE	TRUE	FALSE	-los	schrift
tabakrauchfreien	tabakrauchfrei	ADJA	60	FALSE	TRUE	FALSE	FALSE	-frei	tabakrauch
unvoreingenommenere	unvoreingenommen	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	voreingenommen
strauchlosen	strauchlos	ADJA	60	FALSE	FALSE	TRUE	FALSE	-los	strauch
erwerbsfreier	erwerbsfrei	ADJA	60	FALSE	TRUE	FALSE	FALSE	-frei	erwerbs
unverkitschten	unverkitscht	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	verkitscht
zweifelsfreiem	zweifelsfrei	ADJA	60	FALSE	TRUE	FALSE	FALSE	-frei	zweifels
thc-freien	thc-frei	ADJA	60	FALSE	TRUE	FALSE	FALSE	-frei	thc-
sonnenscheinlosen	sonnenscheinlos	ADJA	60	FALSE	FALSE	TRUE	FALSE	-los	sonnenschein
unfunktionierten	unfunktioniert	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	funktioniert
sternlose	sternlos	ADJA	60	FALSE	FALSE	TRUE	FALSE	-los	stern
kantenloser	kantenlos	ADJA	60	FALSE	FALSE	TRUE	FALSE	-los	kanten
unpolemischer	unpolemisch	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	polemisch
entlaufender	entlaufend	ADJA	60	TRUE	FALSE	FALSE	FALSE	ent-	laufend
unempfängliche	unempfänglich	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	empfänglich
ungestempelter	ungestempelt	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	gestempelt
unhysterische	unhysterisch	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	hysterisch
unhysterischen	unhysterisch	ADJA	60	FALSE	FALSE	FALSE	TRUE	un-	hysterisch
atomfreiem	atomfrei	ADJA	60	FALSE	TRUE	FALSE	FALSE	-frei	atom
chemiewaffenfreien	chemiewaffenfrei	ADJA	60	FALSE	TRUE	FALSE	FALSE	-frei	chemiewaffen
